Label,temperature,treatment,cage,survival,sex,individual,trait,Length
FO_24_P_4_6_M_10_T_.tif,24,P,4,6,M,10,T,0.884
FO_24_P_4_6_M_10_L_.tif,24,P,4,6,M,10,L,0.614
FO_24_P_4_6_M_10_L_.tif,24,P,4,6,M,10,L,0.553
FO_24_P_4_6_M_10_W_.tif,24,P,4,6,M,10,W,1.53
FO_24_P_4_6_M_11_T_.tif,24,P,4,6,M,11,T,0.808
FO_24_P_4_6_M_11_L_.tif,24,P,4,6,M,11,L,0.586
FO_24_P_4_6_M_11_L_.tif,24,P,4,6,M,11,L,0.563
FO_24_P_4_6_M_11_W_.tif,24,P,4,6,M,11,W,1.487
FO_24_P_4_6_F_12_T_.tif,24,P,4,6,F,12,T,0.975
FO_24_P_4_6_F_12_L_.tif,24,P,4,6,F,12,L,0.627
FO_24_P_4_6_F_12_L_.tif,24,P,4,6,F,12,L,0.629
FO_24_P_4_6_F_12_W_.tif,24,P,4,6,F,12,W,1.683
FO_24_NP_2_6_F_5_T_.tif,24,NP,2,6,F,5,T,1.137
FO_24_NP_2_6_F_5_L_.tif,24,NP,2,6,F,5,L,0.709
FO_24_NP_2_6_F_5_L_.tif,24,NP,2,6,F,5,L,0.733
FO_24_NP_2_6_F_1_W_.tif,24,NP,2,6,F,1,W,1.812
FO_24_NP_2_6_F_1_T_.tif,24,NP,2,6,F,1,T,0.992
FO_24_NP_2_6_F_1_L_.tif,24,NP,2,6,F,1,L,0.671
FO_24_NP_2_6_F_1_L_.tif,24,NP,2,6,F,1,L,0.659
FO_24_NP_2_6_F_11_W_.tif,24,NP,2,6,F,11,W,1.696
FO_24_NP_2_6_F_11_T_.tif,24,NP,2,6,F,11,T,0.894
FO_24_NP_2_6_F_11_L_.tif,24,NP,2,6,F,11,L,0.608
FO_24_NP_2_6_F_11_L_.tif,24,NP,2,6,F,11,L,0.609
FO_24_NP_2_6_F_8_W_.tif,24,NP,2,6,F,8,W,1.692
FO_24_NP_2_6_F_8_T_.tif,24,NP,2,6,F,8,T,0.933
FO_24_NP_2_6_F_8_L_.tif,24,NP,2,6,F,8,L,0.616
FO_24_NP_2_6_F_8_L_.tif,24,NP,2,6,F,8,L,0.639
FO_24_NP_2_6_F_7_W_.tif,24,NP,2,6,F,7,W,1.839
FO_24_NP_2_6_F_7_T_.tif,24,NP,2,6,F,7,T,1.052
FO_24_NP_2_6_F_7_L_.tif,24,NP,2,6,F,7,L,0.676
FO_24_NP_2_6_F_7_L_.tif,24,NP,2,6,F,7,L,0.694
FO_24_NP_2_6_F_6_W_.tif,24,NP,2,6,F,6,W,1.774
FO_24_NP_2_6_F_6_T_.tif,24,NP,2,6,F,6,T,1.041
FO_24_NP_2_6_F_6_L_.tif,24,NP,2,6,F,6,L,0.66
FO_24_NP_2_6_F_6_L_.tif,24,NP,2,6,F,6,L,0.638
FO_24_NP_2_6_F_5_W_.tif,24,NP,2,6,F,5,W,1.881
FO_24_NP_2_6_F_12_T_.tif,24,NP,2,6,F,12,T,1.05
FO_24_NP_2_6_F_12_L_.tif,24,NP,2,6,F,12,L,0.646
FO_24_NP_2_6_F_12_L_.tif,24,NP,2,6,F,12,L,0.642
FO_24_NP_2_6_F_21_W_.tif,24,NP,2,6,F,21,W,1.673
FO_24_NP_2_6_F_21_T_.tif,24,NP,2,6,F,21,T,0.91
FO_24_NP_2_6_F_21_L_.tif,24,NP,2,6,F,21,L,0.618
FO_24_NP_2_6_F_21_L_.tif,24,NP,2,6,F,21,L,0.655
FO_24_NP_2_6_F_20_W_.tif,24,NP,2,6,F,20,W,1.717
FO_24_NP_2_6_F_20_T_.tif,24,NP,2,6,F,20,T,0.912
FO_24_NP_2_6_F_20_L_.tif,24,NP,2,6,F,20,L,0.594
FO_24_NP_2_6_F_20_L_.tif,24,NP,2,6,F,20,L,0.626
FO_24_NP_2_6_F_17_W_.tif,24,NP,2,6,F,17,W,1.808
FO_24_NP_2_6_F_17_T_.tif,24,NP,2,6,F,17,T,1.031
FO_24_NP_2_6_F_17_L_.tif,24,NP,2,6,F,17,L,0.647
FO_24_NP_2_6_F_17_L_.tif,24,NP,2,6,F,17,L,0.68
FO_24_NP_2_6_F_16_W_.tif,24,NP,2,6,F,16,W,1.71
FO_24_NP_2_6_F_16_T_.tif,24,NP,2,6,F,16,T,0.968
FO_24_NP_2_6_F_16_L_.tif,24,NP,2,6,F,16,L,0.619
FO_24_NP_2_6_F_16_L_.tif,24,NP,2,6,F,16,L,0.623
FO_24_NP_2_6_F_13_W_.tif,24,NP,2,6,F,13,W,1.86
FO_24_NP_2_6_F_13_T_.tif,24,NP,2,6,F,13,T,0.979
FO_24_NP_2_6_F_13_L_.tif,24,NP,2,6,F,13,L,0.671
FO_24_NP_2_6_F_13_L_.tif,24,NP,2,6,F,13,L,0.674
FO_24_NP_2_6_F_12_W_.tif,24,NP,2,6,F,12,W,1.74
FO_24_NP_2_6_F_22_T_.tif,24,NP,2,6,F,22,T,0.953
FO_24_NP_2_6_F_22_L_.tif,24,NP,2,6,F,22,L,0.621
FO_24_NP_2_6_F_22_L_.tif,24,NP,2,6,F,22,L,0.617
FO_24_NP_2_6_F_38_W_.tif,24,NP,2,6,F,38,W,1.765
FO_24_NP_2_6_F_38_T_.tif,24,NP,2,6,F,38,T,1.001
FO_24_NP_2_6_F_38_L_.tif,24,NP,2,6,F,38,L,0.668
FO_24_NP_2_6_F_38_L_.tif,24,NP,2,6,F,38,L,0.665
FO_24_NP_2_6_F_37_W_.tif,24,NP,2,6,F,37,W,1.708
FO_24_NP_2_6_F_37_T_.tif,24,NP,2,6,F,37,T,0.977
FO_24_NP_2_6_F_37_L_.tif,24,NP,2,6,F,37,L,0.631
FO_24_NP_2_6_F_37_L_.tif,24,NP,2,6,F,37,L,0.633
FO_24_NP_2_6_F_34_W_.tif,24,NP,2,6,F,34,W,1.795
FO_24_NP_2_6_F_34_T_.tif,24,NP,2,6,F,34,T,0.991
FO_24_NP_2_6_F_34_L_.tif,24,NP,2,6,F,34,L,0.661
FO_24_NP_2_6_F_34_L_.tif,24,NP,2,6,F,34,L,0.689
FO_24_NP_2_6_F_31_W_.tif,24,NP,2,6,F,31,W,1.6
FO_24_NP_2_6_F_31_T_.tif,24,NP,2,6,F,31,T,0.929
FO_24_NP_2_6_F_31_L_.tif,24,NP,2,6,F,31,L,0.587
FO_24_NP_2_6_F_31_L_.tif,24,NP,2,6,F,31,L,0.586
FO_24_NP_2_6_F_30_W_.tif,24,NP,2,6,F,30,W,1.653
FO_24_NP_2_6_F_30_T_.tif,24,NP,2,6,F,30,T,0.918
FO_24_NP_2_6_F_30_L_.tif,24,NP,2,6,F,30,L,0.64
FO_24_NP_2_6_F_30_L_.tif,24,NP,2,6,F,30,L,0.61
FO_24_NP_2_6_F_29_W_.tif,24,NP,2,6,F,29,W,1.619
FO_24_NP_2_6_F_29_T_.tif,24,NP,2,6,F,29,T,0.862
FO_24_NP_2_6_F_29_L_.tif,24,NP,2,6,F,29,L,0.595
FO_24_NP_2_6_F_29_L_.tif,24,NP,2,6,F,29,L,0.62
FO_24_NP_2_6_F_22_W_.tif,24,NP,2,6,F,22,W,1.762
FO_24_NP_2_6_F_42_T_.tif,24,NP,2,6,F,42,T,0.869
FO_24_NP_2_6_F_42_L_.tif,24,NP,2,6,F,42,L,0.621
FO_24_NP_2_6_F_42_L_.tif,24,NP,2,6,F,42,L,0.642
FO_24_NP_2_6_F_41_W_.tif,24,NP,2,6,F,41,W,1.622
FO_24_NP_2_6_F_41_T_.tif,24,NP,2,6,F,41,T,0.896
FO_24_NP_2_6_F_41_L_.tif,24,NP,2,6,F,41,L,0.598
FO_24_NP_2_6_F_41_L_.tif,24,NP,2,6,F,41,L,0.603
FO_24_NP_2_6_F_50_W_.tif,24,NP,2,6,F,50,W,1.814
FO_24_NP_2_6_F_50_T_.tif,24,NP,2,6,F,50,T,1.032
FO_24_NP_2_6_F_50_L_.tif,24,NP,2,6,F,50,L,0.663
FO_24_NP_2_6_F_50_L_.tif,24,NP,2,6,F,50,L,0.643
FO_24_NP_2_6_F_48_W_.tif,24,NP,2,6,F,48,W,1.657
FO_24_NP_2_6_F_48_T_.tif,24,NP,2,6,F,48,T,0.922
FO_24_NP_2_6_F_48_L_.tif,24,NP,2,6,F,48,L,0.612
FO_24_NP_2_6_F_48_L_.tif,24,NP,2,6,F,48,L,0.634
FO_24_NP_2_6_F_46_W_.tif,24,NP,2,6,F,46,W,1.692
FO_24_NP_2_6_F_46_T_.tif,24,NP,2,6,F,46,T,0.966
FO_24_NP_2_6_F_46_L_.tif,24,NP,2,6,F,46,L,0.612
FO_24_NP_2_6_F_46_L_.tif,24,NP,2,6,F,46,L,0.615
FO_24_NP_2_6_F_43_W_.tif,24,NP,2,6,F,43,W,1.634
FO_24_NP_2_6_F_43_T_.tif,24,NP,2,6,F,43,T,0.883
FO_24_NP_2_6_F_43_L_.tif,24,NP,2,6,F,43,L,0.575
FO_24_NP_2_6_F_43_L_.tif,24,NP,2,6,F,43,L,0.601
FO_24_NP_2_6_F_42_W_.tif,24,NP,2,6,F,42,W,1.685
FO_24_NP_2_6_F_54_L_.tif,24,NP,2,6,F,54,L,0.659
FO_24_NP_2_6_F_54_L_.tif,24,NP,2,6,F,54,L,0.643
FO_24_NP_2_6_F_69_W_.tif,24,NP,2,6,F,69,W,1.621
FO_24_NP_2_6_F_69_T_.tif,24,NP,2,6,F,69,T,0.861
FO_24_NP_2_6_F_69_L_.tif,24,NP,2,6,F,69,L,0.586
FO_24_NP_2_6_F_69_L_.tif,24,NP,2,6,F,69,L,0.602
FO_24_NP_2_6_F_68_W_.tif,24,NP,2,6,F,68,W,1.818
FO_24_NP_2_6_F_68_T_.tif,24,NP,2,6,F,68,T,0.982
FO_24_NP_2_6_F_68_L_.tif,24,NP,2,6,F,68,L,0.684
FO_24_NP_2_6_F_68_L_.tif,24,NP,2,6,F,68,L,0.655
FO_24_NP_2_6_F_63_W_.tif,24,NP,2,6,F,63,W,1.64
FO_24_NP_2_6_F_63_T_.tif,24,NP,2,6,F,63,T,0.923
FO_24_NP_2_6_F_63_L_.tif,24,NP,2,6,F,63,L,0.603
FO_24_NP_2_6_F_63_L_.tif,24,NP,2,6,F,63,L,0.607
FO_24_NP_2_6_F_60_W_.tif,24,NP,2,6,F,60,W,1.816
FO_24_NP_2_6_F_60_T_.tif,24,NP,2,6,F,60,T,0.974
FO_24_NP_2_6_F_60_L_.tif,24,NP,2,6,F,60,L,0.672
FO_24_NP_2_6_F_60_L_.tif,24,NP,2,6,F,60,L,0.678
FO_24_NP_2_6_F_57_W_.tif,24,NP,2,6,F,57,W,1.803
FO_24_NP_2_6_F_57_T_.tif,24,NP,2,6,F,57,T,1.034
FO_24_NP_2_6_F_57_L_.tif,24,NP,2,6,F,57,L,0.666
FO_24_NP_2_6_F_57_L_.tif,24,NP,2,6,F,57,L,0.682
FO_24_NP_2_6_F_56_W_.tif,24,NP,2,6,F,56,W,1.796
FO_24_NP_2_6_F_56_T_.tif,24,NP,2,6,F,56,T,1.039
FO_24_NP_2_6_F_56_L_.tif,24,NP,2,6,F,56,L,0.654
FO_24_NP_2_6_F_56_L_.tif,24,NP,2,6,F,56,L,0.679
FO_24_NP_2_6_F_54_W_.tif,24,NP,2,6,F,54,W,1.823
FO_24_NP_2_6_F_54_T_.tif,24,NP,2,6,F,54,T,1.05
FO_24_NP_2_6_F_76_W_.tif,24,NP,2,6,F,76,W,1.763
FO_24_NP_2_6_F_76_T_.tif,24,NP,2,6,F,76,T,0.98
FO_24_NP_2_6_F_76_L_.tif,24,NP,2,6,F,76,L,0.663
FO_24_NP_2_6_F_76_L_.tif,24,NP,2,6,F,76,L,0.675
FO_24_NP_2_6_F_72_W_.tif,24,NP,2,6,F,72,W,1.67
FO_24_NP_2_6_F_72_T_.tif,24,NP,2,6,F,72,T,0.929
FO_24_NP_2_6_F_72_L_.tif,24,NP,2,6,F,72,L,0.603
FO_24_NP_2_6_F_72_L_.tif,24,NP,2,6,F,72,L,0.609
FO_24_NP_2_6_F_86_W_.tif,24,NP,2,6,F,86,W,1.784
FO_24_NP_2_6_F_86_T_.tif,24,NP,2,6,F,86,T,1.04
FO_24_NP_2_6_F_86_L_.tif,24,NP,2,6,F,86,L,0.654
FO_24_NP_2_6_F_86_L_.tif,24,NP,2,6,F,86,L,0.657
FO_24_NP_2_6_F_84_W_.tif,24,NP,2,6,F,84,W,1.842
FO_24_NP_2_6_F_84_T_.tif,24,NP,2,6,F,84,T,0.923
FO_24_NP_2_6_F_84_L_.tif,24,NP,2,6,F,84,L,0.699
FO_24_NP_2_6_F_84_L_.tif,24,NP,2,6,F,84,L,0.68
FO_24_NP_2_6_F_82_W_.tif,24,NP,2,6,F,82,W,1.534
FO_24_NP_2_6_F_82_T_.tif,24,NP,2,6,F,82,T,0.849
FO_24_NP_2_6_F_82_L_.tif,24,NP,2,6,F,82,L,0.551
FO_24_NP_2_6_F_82_L_.tif,24,NP,2,6,F,82,L,0.568
FO_24_NP_2_6_F_77_W_.tif,24,NP,2,6,F,77,W,1.646
FO_24_NP_2_6_F_77_T_.tif,24,NP,2,6,F,77,T,0.872
FO_24_NP_2_6_F_77_L_.tif,24,NP,2,6,F,77,L,0.595
FO_24_NP_2_6_F_77_L_.tif,24,NP,2,6,F,77,L,0.605
FO_24_NP_2_6_F_91_L_.tif,24,NP,2,6,F,91,L,0.68
FO_24_NP_2_6_F_91_L_.tif,24,NP,2,6,F,91,L,0.693
FO_24_NP_2_6_F_88_W_.tif,24,NP,2,6,F,88,W,1.687
FO_24_NP_2_6_F_88_T_.tif,24,NP,2,6,F,88,T,0.936
FO_24_NP_2_6_F_88_L_.tif,24,NP,2,6,F,88,L,0.581
FO_24_NP_2_6_F_88_L_.tif,24,NP,2,6,F,88,L,0.579
FO_24_NP_2_6_F_87_W_.tif,24,NP,2,6,F,87,W,1.596
FO_24_NP_2_6_F_87_T_.tif,24,NP,2,6,F,87,T,0.897
FO_24_NP_2_6_F_87_L_.tif,24,NP,2,6,F,87,L,0.58
FO_24_NP_2_6_F_87_L_.tif,24,NP,2,6,F,87,L,0.601
FO_24_NP_2_6_F_99_W_.tif,24,NP,2,6,F,99,W,1.814
FO_24_NP_2_6_F_99_T_.tif,24,NP,2,6,F,99,T,0.994
FO_24_NP_2_6_F_99_L_.tif,24,NP,2,6,F,99,L,0.655
FO_24_NP_2_6_F_99_L_.tif,24,NP,2,6,F,99,L,0.658
FO_24_NP_2_6_F_98_W_.tif,24,NP,2,6,F,98,W,1.894
FO_24_NP_2_6_F_98_T_.tif,24,NP,2,6,F,98,T,1.104
FO_24_NP_2_6_F_98_L_.tif,24,NP,2,6,F,98,L,0.697
FO_24_NP_2_6_F_98_L_.tif,24,NP,2,6,F,98,L,0.691
FO_24_NP_2_6_F_96_W_.tif,24,NP,2,6,F,96,W,1.742
FO_24_NP_2_6_F_96_T_.tif,24,NP,2,6,F,96,T,1.006
FO_24_NP_2_6_F_96_L_.tif,24,NP,2,6,F,96,L,0.664
FO_24_NP_2_6_F_96_L_.tif,24,NP,2,6,F,96,L,0.674
FO_24_NP_2_6_F_94_W_.tif,24,NP,2,6,F,94,W,1.764
FO_24_NP_2_6_F_94_T_.tif,24,NP,2,6,F,94,T,0.976
FO_24_NP_2_6_F_94_L_.tif,24,NP,2,6,F,94,L,0.65
FO_24_NP_2_6_F_94_L_.tif,24,NP,2,6,F,94,L,0.647
FO_24_NP_2_6_F_93_W_.tif,24,NP,2,6,F,93,W,1.762
FO_24_NP_2_6_F_93_T_.tif,24,NP,2,6,F,93,T,1.006
FO_24_NP_2_6_F_93_L_.tif,24,NP,2,6,F,93,L,0.652
FO_24_NP_2_6_F_93_L_.tif,24,NP,2,6,F,93,L,0.674
FO_24_NP_2_6_F_91_W_.tif,24,NP,2,6,F,91,W,1.853
FO_24_NP_2_6_F_91_T_.tif,24,NP,2,6,F,91,T,1.017
FO_24_NP_2_6_F_101_W_.tif,24,NP,2,6,F,101,W,1.808
FO_24_NP_2_6_F_101_T_.tif,24,NP,2,6,F,101,T,1.06
FO_24_NP_2_6_F_101_L_.tif,24,NP,2,6,F,101,L,0.686
FO_24_NP_2_6_F_101_L_.tif,24,NP,2,6,F,101,L,0.691
FO_24_NP_2_6_F_103_W_.tif,24,NP,2,6,F,103,W,1.719
FO_24_NP_2_6_F_103_T_.tif,24,NP,2,6,F,103,T,0.979
FO_24_NP_2_6_F_103_L_.tif,24,NP,2,6,F,103,L,0.655
FO_24_NP_2_6_F_103_L_.tif,24,NP,2,6,F,103,L,0.636
FO_24_NP_2_6_F_102_W_.tif,24,NP,2,6,F,102,W,1.91
FO_24_NP_2_6_F_102_T_.tif,24,NP,2,6,F,102,T,1.074
FO_24_NP_2_6_F_102_L_.tif,24,NP,2,6,F,102,L,0.721
FO_24_NP_2_6_F_102_L_.tif,24,NP,2,6,F,102,L,0.698
FO_24_NP_2_6_M_4_T_.tif,24,NP,2,6,M,4,T,0.898
FO_24_NP_2_6_M_3_T_.tif,24,NP,2,6,M,3,T,0.765
FO_24_NP_2_6_M_9_W_.tif,24,NP,2,6,M,9,W,1.45
FO_24_NP_2_6_M_2_W_.tif,24,NP,2,6,M,2,W,1.403
FO_24_NP_2_6_M_10_T_.tif,24,NP,2,6,M,10,T,0.835
FO_24_NP_2_6_M_3_L_.tif,24,NP,2,6,M,3,L,0.537
FO_24_NP_2_6_M_3_L_.tif,24,NP,2,6,M,3,L,0.545
FO_24_NP_2_6_M_2_T_.tif,24,NP,2,6,M,2,T,0.792
FO_24_NP_2_6_M_4_W_.tif,24,NP,2,6,M,4,W,1.564
FO_24_NP_2_6_M_2_L_.tif,24,NP,2,6,M,2,L,0.571
FO_24_NP_2_6_M_2_L_.tif,24,NP,2,6,M,2,L,0.571
FO_24_NP_2_6_M_3_W_.tif,24,NP,2,6,M,3,W,1.418
FO_24_NP_2_6_M_4_L_.tif,24,NP,2,6,M,4,L,0.601
FO_24_NP_2_6_M_4_L_.tif,24,NP,2,6,M,4,L,0.621
FO_24_NP_2_6_M_10_W_.tif,24,NP,2,6,M,10,W,1.547
FO_24_NP_2_6_M_10_L_.tif,24,NP,2,6,M,10,L,0.595
FO_24_NP_2_6_M_10_L_.tif,24,NP,2,6,M,10,L,0.584
FO_24_NP_2_6_M_9_L_.tif,24,NP,2,6,M,9,L,0.571
FO_24_NP_2_6_M_9_L_.tif,24,NP,2,6,M,9,L,0.557
FO_24_NP_2_6_M_9_T_.tif,24,NP,2,6,M,9,T,0.84
FO_24_NP_2_6_M_18_L_.tif,24,NP,2,6,M,18,L,0.587
FO_24_NP_2_6_M_18_L_.tif,24,NP,2,6,M,18,L,0.603
FO_24_NP_2_6_M_15_T_.tif,24,NP,2,6,M,15,T,0.936
FO_24_NP_2_6_M_14_W_.tif,24,NP,2,6,M,14,W,1.491
FO_24_NP_2_6_M_15_L_.tif,24,NP,2,6,M,15,L,0.651
FO_24_NP_2_6_M_15_L_.tif,24,NP,2,6,M,15,L,0.674
FO_24_NP_2_6_M_19_W_.tif,24,NP,2,6,M,19,W,1.584
FO_24_NP_2_6_M_15_W_.tif,24,NP,2,6,M,15,W,1.631
FO_24_NP_2_6_M_14_T_.tif,24,NP,2,6,M,14,T,0.858
FO_24_NP_2_6_M_14_L_.tif,24,NP,2,6,M,14,L,0.613
FO_24_NP_2_6_M_14_L_.tif,24,NP,2,6,M,14,L,0.618
FO_24_NP_2_6_M_19_L_.tif,24,NP,2,6,M,19,L,0.616
FO_24_NP_2_6_M_19_L_.tif,24,NP,2,6,M,19,L,0.655
FO_24_NP_2_6_M_19_T_.tif,24,NP,2,6,M,19,T,0.866
FO_24_NP_2_6_M_18_W_.tif,24,NP,2,6,M,18,W,1.52
FO_24_NP_2_6_M_18_T_.tif,24,NP,2,6,M,18,T,0.808
FO_24_NP_2_6_M_24_T_.tif,24,NP,2,6,M,24,T,0.782
FO_24_NP_2_6_M_24_L_.tif,24,NP,2,6,M,24,L,0.543
FO_24_NP_2_6_M_24_L_.tif,24,NP,2,6,M,24,L,0.542
FO_24_NP_2_6_M_23_W_.tif,24,NP,2,6,M,23,W,1.609
FO_24_NP_2_6_M_23_T_.tif,24,NP,2,6,M,23,T,0.887
FO_24_NP_2_6_M_23_L_.tif,24,NP,2,6,M,23,L,0.629
FO_24_NP_2_6_M_23_L_.tif,24,NP,2,6,M,23,L,0.657
FO_24_NP_2_6_M_27_W_.tif,24,NP,2,6,M,27,W,1.404
FO_24_NP_2_6_M_27_T_.tif,24,NP,2,6,M,27,T,0.795
FO_24_NP_2_6_M_27_L_.tif,24,NP,2,6,M,27,L,0.533
FO_24_NP_2_6_M_27_L_.tif,24,NP,2,6,M,27,L,0.568
FO_24_NP_2_6_M_26_W_.tif,24,NP,2,6,M,26,W,1.518
FO_24_NP_2_6_M_26_T_.tif,24,NP,2,6,M,26,T,0.832
FO_24_NP_2_6_M_26_L_.tif,24,NP,2,6,M,26,L,0.593
FO_24_NP_2_6_M_26_L_.tif,24,NP,2,6,M,26,L,0.584
FO_24_NP_2_6_M_25_W_.tif,24,NP,2,6,M,25,W,1.502
FO_24_NP_2_6_M_25_T_.tif,24,NP,2,6,M,25,T,0.831
FO_24_NP_2_6_M_25_L_.tif,24,NP,2,6,M,25,L,0.587
FO_24_NP_2_6_M_25_L_.tif,24,NP,2,6,M,25,L,0.585
FO_24_NP_2_6_M_24_W_.tif,24,NP,2,6,M,24,W,1.5
FO_24_NP_2_6_M_39_W_.tif,24,NP,2,6,M,39,W,1.583
FO_24_NP_2_6_M_39_T_.tif,24,NP,2,6,M,39,T,0.833
FO_24_NP_2_6_M_39_L_.tif,24,NP,2,6,M,39,L,0.617
FO_24_NP_2_6_M_39_L_.tif,24,NP,2,6,M,39,L,0.621
FO_24_NP_2_6_M_36_W_.tif,24,NP,2,6,M,36,W,1.583
FO_24_NP_2_6_M_36_T_.tif,24,NP,2,6,M,36,T,0.863
FO_24_NP_2_6_M_36_L_.tif,24,NP,2,6,M,36,L,0.621
FO_24_NP_2_6_M_36_L_.tif,24,NP,2,6,M,36,L,0.592
FO_24_NP_2_6_M_35_W_.tif,24,NP,2,6,M,35,W,1.581
FO_24_NP_2_6_M_35_T_.tif,24,NP,2,6,M,35,T,0.837
FO_24_NP_2_6_M_35_L_.tif,24,NP,2,6,M,35,L,0.582
FO_24_NP_2_6_M_35_L_.tif,24,NP,2,6,M,35,L,0.603
FO_24_NP_2_6_M_33_W_.tif,24,NP,2,6,M,33,W,1.516
FO_24_NP_2_6_M_33_T_.tif,24,NP,2,6,M,33,T,0.804
FO_24_NP_2_6_M_33_L_.tif,24,NP,2,6,M,33,L,0.571
FO_24_NP_2_6_M_33_L_.tif,24,NP,2,6,M,33,L,0.593
FO_24_NP_2_6_M_32_W_.tif,24,NP,2,6,M,32,W,1.525
FO_24_NP_2_6_M_32_T_.tif,24,NP,2,6,M,32,T,0.823
FO_24_NP_2_6_M_32_L_.tif,24,NP,2,6,M,32,L,0.595
FO_24_NP_2_6_M_32_L_.tif,24,NP,2,6,M,32,L,0.581
FO_24_NP_2_6_M_28_W_.tif,24,NP,2,6,M,28,W,1.424
FO_24_NP_2_6_M_28_T_.tif,24,NP,2,6,M,28,T,0.729
FO_24_NP_2_6_M_28_L_.tif,24,NP,2,6,M,28,L,0.512
FO_24_NP_2_6_M_28_L_.tif,24,NP,2,6,M,28,L,0.53
FO_24_NP_2_6_M_40_T_.tif,24,NP,2,6,M,40,T,0.856
FO_24_NP_2_6_M_40_L_.tif,24,NP,2,6,M,40,L,0.558
FO_24_NP_2_6_M_40_L_.tif,24,NP,2,6,M,40,L,0.573
FO_24_NP_2_6_M_51_W_.tif,24,NP,2,6,M,51,W,1.433
FO_24_NP_2_6_M_51_T_.tif,24,NP,2,6,M,51,T,0.774
FO_24_NP_2_6_M_51_L_.tif,24,NP,2,6,M,51,L,0.556
FO_24_NP_2_6_M_51_L_.tif,24,NP,2,6,M,51,L,0.583
FO_24_NP_2_6_M_49_W_.tif,24,NP,2,6,M,49,W,1.54
FO_24_NP_2_6_M_49_T_.tif,24,NP,2,6,M,49,T,0.853
FO_24_NP_2_6_M_49_L_.tif,24,NP,2,6,M,49,L,0.622
FO_24_NP_2_6_M_49_L_.tif,24,NP,2,6,M,49,L,0.619
FO_24_NP_2_6_M_47_W_.tif,24,NP,2,6,M,47,W,1.546
FO_24_NP_2_6_M_47_T_.tif,24,NP,2,6,M,47,T,0.878
FO_24_NP_2_6_M_47_L_.tif,24,NP,2,6,M,47,L,0.642
FO_24_NP_2_6_M_47_L_.tif,24,NP,2,6,M,47,L,0.609
FO_24_NP_2_6_M_45_W_.tif,24,NP,2,6,M,45,W,1.63
FO_24_NP_2_6_M_45_T_.tif,24,NP,2,6,M,45,T,0.894
FO_24_NP_2_6_M_45_L_.tif,24,NP,2,6,M,45,L,0.624
FO_24_NP_2_6_M_45_L_.tif,24,NP,2,6,M,45,L,0.649
FO_24_NP_2_6_M_44_W_.tif,24,NP,2,6,M,44,W,1.46
FO_24_NP_2_6_M_44_T_.tif,24,NP,2,6,M,44,T,0.839
FO_24_NP_2_6_M_44_L_.tif,24,NP,2,6,M,44,L,0.56
FO_24_NP_2_6_M_44_L_.tif,24,NP,2,6,M,44,L,0.56
FO_24_NP_2_6_M_40_W_.tif,24,NP,2,6,M,40,W,1.514
FO_24_NP_2_6_M_52_T_.tif,24,NP,2,6,M,52,T,0.726
FO_24_NP_2_6_M_52_L_.tif,24,NP,2,6,M,52,L,0.507
FO_24_NP_2_6_M_52_L_.tif,24,NP,2,6,M,52,L,0.492
FO_24_NP_2_6_M_61_W_.tif,24,NP,2,6,M,61,W,1.519
FO_24_NP_2_6_M_61_T_.tif,24,NP,2,6,M,61,T,0.831
FO_24_NP_2_6_M_61_L_.tif,24,NP,2,6,M,61,L,0.599
FO_24_NP_2_6_M_61_L_.tif,24,NP,2,6,M,61,L,0.598
FO_24_NP_2_6_M_59_W_.tif,24,NP,2,6,M,59,W,1.416
FO_24_NP_2_6_M_59_T_.tif,24,NP,2,6,M,59,T,0.772
FO_24_NP_2_6_M_59_L_.tif,24,NP,2,6,M,59,L,0.552
FO_24_NP_2_6_M_59_L_.tif,24,NP,2,6,M,59,L,0.574
FO_24_NP_2_6_M_58_W_.tif,24,NP,2,6,M,58,W,1.496
FO_24_NP_2_6_M_58_T_.tif,24,NP,2,6,M,58,T,0.797
FO_24_NP_2_6_M_58_L_.tif,24,NP,2,6,M,58,L,0.584
FO_24_NP_2_6_M_58_L_.tif,24,NP,2,6,M,58,L,0.596
FO_24_NP_2_6_M_55_W_.tif,24,NP,2,6,M,55,W,1.235
FO_24_NP_2_6_M_55_T_.tif,24,NP,2,6,M,55,T,0.638
FO_24_NP_2_6_M_55_L_.tif,24,NP,2,6,M,55,L,0.48
FO_24_NP_2_6_M_55_L_.tif,24,NP,2,6,M,55,L,0.476
FO_24_NP_2_6_M_53_W_.tif,24,NP,2,6,M,53,W,1.463
FO_24_NP_2_6_M_53_T_.tif,24,NP,2,6,M,53,T,0.871
FO_24_NP_2_6_M_53_L_.tif,24,NP,2,6,M,53,L,0.587
FO_24_NP_2_6_M_53_L_.tif,24,NP,2,6,M,53,L,0.584
FO_24_NP_2_6_M_52_W_.tif,24,NP,2,6,M,52,W,1.376
FO_24_NP_2_6_M_62_L_.tif,24,NP,2,6,M,62,L,0.604
FO_24_NP_2_6_M_62_L_.tif,24,NP,2,6,M,62,L,0.598
FO_24_NP_2_6_M_70_W_.tif,24,NP,2,6,M,70,W,1.474
FO_24_NP_2_6_M_70_T_.tif,24,NP,2,6,M,70,T,0.78
FO_24_NP_2_6_M_70_L_.tif,24,NP,2,6,M,70,L,0.58
